ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,counter
time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string],count
1628410192,Cm5OUEVeeS6kGnh63,2a03:ec00:b17a:fa7d:38c8:81e4:b626:11c5,135,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,136,icmp,-,0.000244,24,24,OTH,-,-,0,-,1,72,1,72,-,1
1628410192,CXYR9S14dA1clAFuqf,192.168.1.178,54743,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,39
1628410192,CG8yOg17AIpy9GY2eb,db80::46d9:e7ff:fef9:de2c,51552,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,39
1628410187,CAX2lK7dxZiiuLK0e,2a03:ec00:b17a:fa7d:44f:4c21:766f:2,136,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,135,icmp,-,6.135116,24,24,OTH,-,-,0,-,1,72,1,72,-,1
1628410253,CpiJqj3YqAV32Qlz74,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,64859,2a03:ec00:b17a:fa7d:44f:4c21:766f:2,5357,tcp,-,0.102576,0,0,REJ,-,-,0,Sr,1,72,1,60,-,5
1628410254,C732WCBLwLKX7xdsg,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,64859,2a03:ec00:b17a:fa7d:44f:4c21:766f:2,5357,tcp,-,0.109728,0,0,REJ,-,-,0,Sr,1,72,1,60,-,6
1628410254,CLZ9EY2pc6V4DEhv18,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,64859,2a03:ec00:b17a:fa7d:44f:4c21:766f:2,5357,tcp,-,0.006916,0,0,REJ,-,-,0,Sr,1,72,1,60,-,7
1628410245,C9Gq8WvWFblxoCi37,192.168.1.123,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,73,0,0,-,5
1628410245,Cib4Uq4NyvbBLjCicj,db80::b56e:e9aa:44f3:43dc,5353,ff02::fb,5353,udp,dns,0.002978,270,0,S0,-,-,0,D,6,558,0,0,-,5
1628410255,CO70Hw20eK9HjvUT6d,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,64859,2a03:ec00:b17a:fa7d:44f:4c21:766f:2,5357,tcp,-,0.00444,0,0,REJ,-,-,0,Sr,1,72,1,60,-,8
1628410187,CkVoBbLRALj5feuL1,2a03:ec00:b17a:fa7d:38c8:81e4:b626:11c5,136,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,135,icmp,-,10.029798,56,24,OTH,-,-,0,-,3,200,1,72,-,1
1628409859,C0BGvU36fSmbVr0pB4,192.168.1.123,55317,81.198.165.203,443,tcp,ssl,394.204877,970,135405,SF,-,-,0,ShADadttTFRf,67,4138,110,139813,-,1
1628409848,CJ2t1r1DTl8zAouB5k,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,56277,2a04:4e42:14::760,443,tcp,ssl,405.776103,5076,211238,SF,-,-,0,ShADadTFfR,86,10256,206,223716,-,13
1628409859,CTWAsteqWEvqwGRq5,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,57001,2a04:4e42:14::760,443,tcp,ssl,394.038401,5978,5813875,SF,-,-,0,ShADadtTFRf,1402,91630,4525,6085483,-,14
1628410200,C2tBEv4FuvtqG8MHGb,192.168.1.177,58125,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,39
1628410255,CXMXE53FWq2Zgr77id,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,64859,2a03:ec00:b17a:fa7d:44f:4c21:766f:2,5357,tcp,-,0.091772,0,0,REJ,-,-,0,Sr,1,72,1,60,-,9
1628410255,Cv12N9BOPOrOsuwLb,192.168.1.123,64731,192.168.1.133,5357,tcp,-,3.021027,0,0,S0,-,-,0,S,3,156,0,0,-,10
1628410202,COuRhoFYBtooB3OUg,192.168.1.178,43981,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,40
1628410202,C6pMZz2GHNT0oAEjW3,db80::46d9:e7ff:fef9:de2c,53660,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,40
1628410253,CHNwNx2Sui2Z6D34Nl,db80::b56e:e9aa:44f3:43dc,58650,db80::64f:4cff:fe21:766f,53,udp,dns,0.076834,27,86,SF,-,-,0,Dd,1,75,1,134,-,102
1628410253,C4Sw4E1w0aE9NlEHR3,db80::b56e:e9aa:44f3:43dc,50232,db80::64f:4cff:fe21:766f,53,udp,dns,0.074896,27,98,SF,-,-,0,Dd,1,75,1,146,-,103
1628410253,CffA0BEiSK2mOjCQg,192.168.1.123,50232,192.168.1.1,53,udp,dns,0.035631,27,98,SF,-,-,0,Dd,1,55,1,126,-,17
1628410253,CZsCl83uKjBz8QDc57,192.168.1.123,58650,192.168.1.1,53,udp,dns,0.036923,27,86,SF,-,-,0,Dd,1,55,1,114,-,18
1628410254,CwNuOm3jvNuhALWYZ1,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,15
1628410254,CmDiFF4A8dV6g4h6Yl,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.005636,1267,0,S0,-,-,0,D,3,1351,0,0,-,17
1628410262,CtVfOK3iaAs4JtiS6k,192.168.1.123,64731,192.168.1.133,5357,tcp,-,-,-,-,S0,-,-,0,S,1,52,0,0,-,11
1628410210,CARuhd4DoBS8lzCsnk,192.168.1.177,56859,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,40
1628410212,CH2mc91dPmH5nH046,192.168.1.178,39312,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,41
1628410212,Cc3MHZ3oyTc7pmnVrg,db80::46d9:e7ff:fef9:de2c,44015,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,41
1628410270,ClPdZy1K5byVL5OL3h,192.168.1.123,64731,192.168.1.133,5357,tcp,-,-,-,-,S0,-,-,0,S,1,52,0,0,-,12
1628410166,CuSsFGZMacpfSySui,2a03:ec00:b17a:fa7d:888b:8236:3381:d568,136,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,135,icmp,-,49.82017,72,48,OTH,-,-,0,-,3,216,2,144,-,1
1628410267,CEmbAJ1dXoyNthR1L3,db80::888b:8236:3381:d568,51608,ff02::1:3,5355,udp,dns,0.421787,50,0,S0,-,-,0,D,2,146,0,0,-,24
1628410267,C3dKBh3CSxeoWgKlz3,192.168.1.133,51608,224.0.0.252,5355,udp,dns,-,-,-,S0,-,-,0,D,1,53,0,0,-,24
1628410170,CBdNNm2wByPScLjzE2,2a03:ec00:b17a:fa7d:557c:d95e:3f42:de98,135,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,136,icmp,-,50.002583,72,72,OTH,-,-,0,-,3,216,3,216,-,1
1628410220,CR5ECO1hKsIp7Hyn4i,192.168.1.177,50188,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,41
1628410272,CFckzj1NccZqExPfH9,db80::888b:8236:3381:d568,57482,ff02::1:3,5355,udp,dns,0.419169,48,0,S0,-,-,0,D,2,144,0,0,-,25
1628410272,CgfQg64uqutRmug7Tf,192.168.1.133,57482,224.0.0.252,5355,udp,dns,0.419098,48,0,S0,-,-,0,D,2,104,0,0,-,25
1628410222,CWqMBv1ITbiOPC1BR,192.168.1.178,48647,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,42
1628410222,CfLDwE4QL4QHcvHu3a,db80::46d9:e7ff:fef9:de2c,60351,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,42
1628410274,CESt6013WWBz5W9fh1,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,16
1628410274,CkHQ8x0lVLse3Lw0h,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.00125,1267,0,S0,-,-,0,D,3,1351,0,0,-,18
1628410264,CWKqLt37WHalWI9oe4,192.168.1.133,137,192.168.1.255,137,udp,dns,8.774109,600,0,S0,-,-,0,D,12,936,0,0,-,3
1628410225,CGfrf6CsU2heC1W54,192.168.1.98,5678,255.255.255.255,5678,udp,-,-,-,-,S0,-,-,0,D,1,101,0,0,-,2
1628410277,C6mcRl25AIiUO4KZ42,db80::b56e:e9aa:44f3:43dc,59528,db80::64f:4cff:fe21:766f,53,udp,dns,0.249116,35,98,SF,-,-,0,Dd,1,83,1,147,-,104
1628410277,CxHklN2FfrH2CDVlfh,192.168.1.123,59528,192.168.1.1,53,udp,dns,0.204164,35,98,SF,-,-,0,Dd,1,63,1,127,-,19
1628410267,C6PuqEZTFDqZWjfy3,192.168.1.133,5353,224.0.0.251,5353,udp,dns,5.803793,122,0,S0,-,-,0,D,4,234,0,0,-,3
1628410267,C0tpD41UPVv8bSicn8,db80::888b:8236:3381:d568,5353,ff02::fb,5353,udp,dns,5.806034,122,0,S0,-,-,0,D,4,314,0,0,-,3
1628410175,CDM3mg2Zg50A6OqIw3,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,135,2a03:ec00:b17a:fa7d:557c:d95e:3f42:de98,136,icmp,-,52.00588,216,0,OTH,-,-,0,-,9,648,0,0,-,1
1628410227,Cyaw7XcpwhtYwBFA5,192.168.1.180,9898,255.255.255.255,9898,udp,-,-,-,-,S0,-,-,0,D,1,57,0,0,-,7
1628410230,CsV40x2eSWzXOpmsXj,192.168.1.177,51494,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,42
1628410232,CztHBG4ybkQPetwBg,192.168.1.178,46622,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,43
1628410232,Cx3tYl1EEKegyrbXTe,db80::46d9:e7ff:fef9:de2c,60645,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,43
1628410285,CDIOH92xFI078wv5hh,db80::b56e:e9aa:44f3:43dc,50682,db80::64f:4cff:fe21:766f,53,udp,dns,0.027724,38,128,SF,-,-,0,Dd,1,86,1,176,-,105
1628410285,CVXg0q1ZE0SfOelTeh,db80::b56e:e9aa:44f3:43dc,56695,db80::64f:4cff:fe21:766f,53,udp,dns,0.030238,38,103,SF,-,-,0,Dd,1,86,1,151,-,106
1628410240,CnBpYs1RH5hzbfWTFb,192.168.1.177,57629,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,43
1628410242,CdXzJ04yjEByQeZwcf,192.168.1.98,5678,255.255.255.255,5678,udp,-,-,-,-,S0,-,-,0,D,1,102,0,0,-,7
1628410242,Cakhk930fp4EzQNN0g,192.168.1.178,52516,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,44
1628410242,CBMgTv3X937pCDyf8e,db80::46d9:e7ff:fef9:de2c,34227,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,44
1628410294,CKt3P34QUtTBeZLFph,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,17
1628410294,C3RwqC2mUTsCMwjvP6,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.002762,1267,0,S0,-,-,0,D,3,1351,0,0,-,19
1628410247,CEMbPSZg5WSxfXss3,192.168.1.123,62417,239.255.255.250,1900,udp,-,-,-,-,S0,-,-,0,D,1,153,0,0,-,9
1628410250,C7hd7q1U6j5oQMfjxi,192.168.1.177,55960,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,44
1628410252,Cso3HE3PQYskM9kp1g,192.168.1.178,56151,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,45
1628410252,Cdhbsw1CvYPmltl65j,db80::46d9:e7ff:fef9:de2c,55851,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,45
1628410257,CMF08ZRMB0qRN5ed7,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,135,2a03:ec00:b17a:fa7d:44f:4c21:766f:2,136,icmp,-,-,-,-,OTH,-,-,0,-,1,72,0,0,-,1
1628410258,CIvtYp3cYDytOVgmO2,2a03:ec00:b17a:fa7d:38c8:81e4:b626:11c5,135,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,136,icmp,-,0.000036,24,24,OTH,-,-,0,-,1,72,1,72,-,2
1628410261,CNHhdK2ntxPRqwoG1f,192.168.1.177,35572,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,45
1628410262,CMABx81kXJEVFI1jR2,192.168.1.178,56854,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,46
1628410262,CuxHw33BTTJASFt2zd,db80::46d9:e7ff:fef9:de2c,46300,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,46
1628410258,CoxwY93NsJhhbwQlg1,2a03:ec00:b17a:fa7d:38c8:81e4:b626:11c5,136,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,135,icmp,-,5.456959,32,24,OTH,-,-,0,-,2,128,1,72,-,2
1628410318,Cw6Rmo1ieoWOShKXN9,192.168.1.123,64732,192.168.8.15,7680,tcp,-,3.009169,0,0,S0,-,-,0,S,3,156,0,0,-,13
1628410314,CpcPfs2zptddsDGUE2,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,18
1628410314,CYP8HC43rPO9g7Tf6,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.00049,1267,0,S0,-,-,0,D,3,1351,0,0,-,20
1628410317,C1GCJF2yIpDWMDke34,192.168.1.133,5353,224.0.0.251,5353,udp,dns,1.008359,112,0,S0,-,-,0,D,4,224,0,0,-,4
1628410317,CkbZGE2DYMkCGSqqI6,db80::888b:8236:3381:d568,5353,ff02::fb,5353,udp,dns,1.008649,112,0,S0,-,-,0,D,4,304,0,0,-,4
1628410317,CyS2PL3uhBv7lAIIW7,db80::888b:8236:3381:d568,58926,ff02::1:3,5355,udp,dns,0.427413,44,0,S0,-,-,0,D,2,140,0,0,-,26
1628410317,C8OjPj4esG53U2hrJl,192.168.1.133,58926,224.0.0.252,5355,udp,dns,0.427123,44,0,S0,-,-,0,D,2,100,0,0,-,26
1628410317,Co6bm912Z7ZLgIjV33,db80::888b:8236:3381:d568,60900,ff02::1:3,5355,udp,dns,0.42684,44,0,S0,-,-,0,D,2,140,0,0,-,27
1628410317,COCfxk4vQNfAzM98i1,192.168.1.133,60900,224.0.0.252,5355,udp,dns,0.426546,44,0,S0,-,-,0,D,2,100,0,0,-,27
1628410264,Can1Gq1glziYxwdE56,192.168.1.133,54457,239.255.255.250,1900,udp,-,3.012393,696,0,S0,-,-,0,D,4,808,0,0,-,5
1628410325,CbuncPlr2Vbib08Eh,192.168.1.123,64732,192.168.8.15,7680,tcp,-,-,-,-,S0,-,-,0,S,1,52,0,0,-,14
1628410271,CPnFRg1E9rxKgwGV4e,192.168.1.177,33786,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,46
1628410272,CIwgrA2SLd0TGIZOG,192.168.1.178,52690,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,47
1628410272,CicyYr4uyPm3mPVDKd,db80::46d9:e7ff:fef9:de2c,49207,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,47
1628410324,Ci2L0e4yZJ8MyFRIDd,db80::b56e:e9aa:44f3:43dc,61324,db80::64f:4cff:fe21:766f,53,udp,dns,0.001811,32,48,SF,-,-,0,Dd,1,80,1,96,-,107
1628410324,CtWTJq1dtDQdpYv6Ia,db80::b56e:e9aa:44f3:43dc,53352,db80::64f:4cff:fe21:766f,53,udp,dns,0.015227,32,60,SF,-,-,0,Dd,1,80,1,108,-,108
1628410324,CHk50IZi4gbhxSZS6,db80::b56e:e9aa:44f3:43dc,64438,db80::64f:4cff:fe21:766f,53,udp,dns,0.026477,35,87,SF,-,-,0,Dd,1,83,1,135,-,109
1628410324,Cbx3nF1gNiSvVUPqlb,db80::b56e:e9aa:44f3:43dc,49400,db80::64f:4cff:fe21:766f,53,udp,dns,0.026346,35,98,SF,-,-,0,Dd,1,83,1,147,-,110
1628410325,CsPgJr1INYW1xUftzl,db80::b56e:e9aa:44f3:43dc,55235,db80::64f:4cff:fe21:766f,53,udp,dns,0.016732,33,49,SF,-,-,0,Dd,1,81,1,97,-,111
1628410325,CVmreDaPsrhwvPmFg,db80::b56e:e9aa:44f3:43dc,50677,db80::64f:4cff:fe21:766f,53,udp,dns,0.015878,33,61,SF,-,-,0,Dd,1,81,1,109,-,112
1628410325,CGDNyi35mPemoXX7Rb,db80::b56e:e9aa:44f3:43dc,64028,db80::64f:4cff:fe21:766f,53,udp,dns,0.018211,43,88,SF,-,-,0,Dd,1,91,1,136,-,113
1628410325,CyiQtk292WAR3uCsw6,db80::b56e:e9aa:44f3:43dc,59117,db80::64f:4cff:fe21:766f,53,udp,dns,0.017672,43,100,SF,-,-,0,Dd,1,91,1,148,-,114
1628410325,CTaWyo3vzFx9YWf6D9,db80::b56e:e9aa:44f3:43dc,63518,db80::64f:4cff:fe21:766f,53,udp,dns,0.024885,33,70,SF,-,-,0,Dd,1,81,1,118,-,115
1628410325,CETg532dzAese18WXh,db80::b56e:e9aa:44f3:43dc,61011,db80::64f:4cff:fe21:766f,53,udp,dns,0.023585,33,82,SF,-,-,0,Dd,1,81,1,130,-,116
1628410325,CU1dNc4dKrhqemuOlg,db80::b56e:e9aa:44f3:43dc,61965,db80::64f:4cff:fe21:766f,53,udp,dns,0.02169,44,60,SF,-,-,0,Dd,1,92,1,108,-,117
1628410325,CEJVKj4LQHOGQoS6Kb,db80::b56e:e9aa:44f3:43dc,56882,db80::64f:4cff:fe21:766f,53,udp,dns,0.021234,44,72,SF,-,-,0,Dd,1,92,1,120,-,118
1628410317,CalUN6gvOw72rCNGk,192.168.1.133,137,192.168.1.255,137,udp,dns,1.50984,150,0,S0,-,-,0,D,3,234,0,0,-,4
1628410333,CwEG8PJrRiNyl8lDh,192.168.1.123,64732,192.168.8.15,7680,tcp,-,-,-,-,S0,-,-,0,S,1,52,0,0,-,15
1628410329,Cw0n2j4HLlB2dwmCq9,db80::b56e:e9aa:44f3:43dc,53183,db80::64f:4cff:fe21:766f,53,udp,dns,0.015089,32,69,SF,-,-,0,Dd,1,80,1,117,-,119
1628410329,CqfVt4RJLdY0Wz5W8,db80::b56e:e9aa:44f3:43dc,63127,db80::64f:4cff:fe21:766f,53,udp,dns,0.016371,32,81,SF,-,-,0,Dd,1,80,1,129,-,120
1628410329,CTN25B4dihARC7cuba,db80::b56e:e9aa:44f3:43dc,53545,db80::64f:4cff:fe21:766f,53,udp,dns,0.014703,33,49,SF,-,-,0,Dd,1,81,1,97,-,121
1628410329,CfO13HE98QuFu88f3,db80::b56e:e9aa:44f3:43dc,50414,db80::64f:4cff:fe21:766f,53,udp,dns,0.022101,33,61,SF,-,-,0,Dd,1,81,1,109,-,122
1628410330,CbaDyUJFLvuWCX56f,db80::b56e:e9aa:44f3:43dc,56732,db80::64f:4cff:fe21:766f,53,udp,dns,0.021925,33,49,SF,-,-,0,Dd,1,81,1,97,-,123
1628410330,CXmLKboBMo4ugV9E8,db80::b56e:e9aa:44f3:43dc,59694,db80::64f:4cff:fe21:766f,53,udp,dns,0.02184,33,61,SF,-,-,0,Dd,1,81,1,109,-,123
1628410281,CcosR74IzdoNTCqD4,192.168.1.177,52628,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,47
1628410282,CrqVq746Ogqk3P8iKa,192.168.1.178,33341,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,48
1628410282,CGY0w323jBneZIiDsi,db80::46d9:e7ff:fef9:de2c,58016,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,48
1628410334,CCWIke3jRYV54SGuZ7,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,19
1628410334,Chi0sIvG6dzVtjuW1,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.002278,1267,0,S0,-,-,0,D,3,1351,0,0,-,21
1628410285,CYGrbk2dNzDg8QWlye,192.168.1.98,5678,255.255.255.255,5678,udp,-,-,-,-,S0,-,-,0,D,1,101,0,0,-,3
1628410287,CVQfWz1FY1vP9cx88k,192.168.1.180,9898,255.255.255.255,9898,udp,-,-,-,-,S0,-,-,0,D,1,57,0,0,-,8
1628410291,CVCOLr3LLbFxr1cQ1g,192.168.1.177,38611,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,48
1628410292,CXHUwZqWxpA8oXNP,192.168.1.178,60641,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,49
1628410292,CQIKtl4CHre5ij8MNk,db80::46d9:e7ff:fef9:de2c,35418,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,49
1628410344,CHKtRh7PpNimIWEP6,db80::b56e:e9aa:44f3:43dc,56879,db80::64f:4cff:fe21:766f,53,udp,dns,0.036191,45,61,SF,-,-,0,Dd,1,93,1,109,-,125
1628410344,CchpNS30DzkbJJzZok,db80::b56e:e9aa:44f3:43dc,53130,db80::64f:4cff:fe21:766f,53,udp,dns,0.03577,45,73,SF,-,-,0,Dd,1,93,1,121,-,126
1628410345,Ccza6Q2bnNebJLn24j,db80::b56e:e9aa:44f3:43dc,50526,db80::64f:4cff:fe21:766f,53,udp,dns,0.014449,48,166,SF,-,-,0,Dd,1,96,1,214,-,127
1628410345,CIz8xj2gN1Nk6pT2vb,db80::b56e:e9aa:44f3:43dc,60918,db80::64f:4cff:fe21:766f,53,udp,dns,0.018259,48,210,SF,-,-,0,Dd,1,96,1,258,-,128
1628410346,CO7teV2PJnez8uEOn9,192.168.1.123,59841,20.189.173.6,443,tcp,ssl,5.148284,4773,7176,RSTO,-,-,0,ShADdaR,18,5505,12,7669,-,1
1628410349,ChkbBz42ynWBK8pPSe,db80::b56e:e9aa:44f3:43dc,59164,db80::64f:4cff:fe21:766f,53,udp,dns,0.072038,30,62,SF,-,-,0,Dd,1,78,1,110,-,129
1628410349,CXH4aA1ejQIcpgXyv5,db80::b56e:e9aa:44f3:43dc,49516,db80::64f:4cff:fe21:766f,53,udp,dns,0.086527,30,111,SF,-,-,0,Dd,1,78,1,159,-,130
1628410349,CVmzyE2JUDOdvAHz92,192.168.1.123,59164,192.168.1.1,53,udp,dns,0.029628,30,62,SF,-,-,0,Dd,1,58,1,90,-,20
1628410349,CtOQAd2bNnDO1uB7B3,192.168.1.123,49516,192.168.1.1,53,udp,dns,0.045008,30,111,SF,-,-,0,Dd,1,58,1,139,-,21
1628410350,CF6krn3qlXnXwVckD3,db80::b56e:e9aa:44f3:43dc,52239,db80::64f:4cff:fe21:766f,53,udp,dns,0.030887,43,103,SF,-,-,0,Dd,1,91,1,151,-,131
1628410350,Cq7juk20z8pIsSEMsf,db80::b56e:e9aa:44f3:43dc,49509,db80::64f:4cff:fe21:766f,53,udp,dns,0.030315,43,132,SF,-,-,0,Dd,1,91,1,180,-,132
1628410351,Cgnxdr4MlN6SX6DKA,db80::b56e:e9aa:44f3:43dc,59841,db80::64f:4cff:fe21:766f,53,udp,dns,0.046823,44,60,SF,-,-,0,Dd,1,92,1,108,-,133
1628410351,Cnc7OI16L7JiLBf3L8,db80::b56e:e9aa:44f3:43dc,63152,db80::64f:4cff:fe21:766f,53,udp,dns,0.077292,44,126,SF,-,-,0,Dd,1,92,1,174,-,134
1628410351,CnhJjfQymwBHhuf1d,192.168.1.123,59841,192.168.1.1,53,udp,dns,0.010244,44,60,SF,-,-,0,Dd,1,72,1,88,-,22
1628410351,CAGYNc4yIw59He9WOe,192.168.1.123,63152,192.168.1.1,53,udp,dns,0.030608,44,126,SF,-,-,0,Dd,1,72,1,154,-,23
1628410301,CgbkhUxT5zXNC9MZc,192.168.1.177,48319,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,49
1628410302,CngTg51yn3EeK20g34,192.168.1.178,40683,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,50
1628410302,CcDTcj3ZgszvytHx2h,db80::46d9:e7ff:fef9:de2c,47852,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,50
1628410354,CHWRlX32SVPxrciAf4,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,20
1628410354,ClXRDf3USW2erhL4V2,192.168.1.180,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,3,1351,0,0,-,22
1628410351,CORm8k3r7n9sF7ol98,192.168.1.123,65103,52.217.86.182,443,tcp,ssl,8.480598,2294,4210,RSTO,-,-,0,ShADadtFR,15,2930,17,4956,-,1
1628410306,C3rEvk336sEChfecW,192.168.1.123,56697,239.255.255.250,1900,udp,-,3.01471,676,0,S0,-,-,0,D,4,788,0,0,-,10
1628410311,CyO7oRmryqam8OCA9,192.168.1.177,56596,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,50
1628410312,CojxtUCvdrx05WzH5,192.168.1.178,40907,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,51
1628410312,CwbNq1ofh7gGFRdj4,db80::46d9:e7ff:fef9:de2c,59587,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,51
1628410365,Cc8jev4Xm84frdIN5f,192.168.1.123,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,73,0,0,-,6
1628410365,CIWa5T2DC8xdJ3T1wf,db80::b56e:e9aa:44f3:43dc,5353,ff02::fb,5353,udp,dns,0.003026,270,0,S0,-,-,0,D,6,558,0,0,-,6
1628410321,C8avdk3sob73bBSWP9,192.168.1.177,36174,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,51
1628410322,CzRDOS29LkLS1UN5l3,192.168.1.178,52634,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,52
1628410322,Cez58C3DurqK3opZF4,db80::46d9:e7ff:fef9:de2c,52463,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,52
1628410374,C2HzEf16xOtG9jwBFj,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,21
1628410374,CaULy12PK63rtd1Rh9,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.001579,1267,0,S0,-,-,0,D,3,1351,0,0,-,23
1628410325,C5MFcGWMBrpT67sa3,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,58623,2a00:1450:400f:801::200e,443,udp,-,0.193641,6053,58767,SF,-,-,0,Dd,53,8597,67,61983,-,1
1628410324,Ct7Aow1YvBL3pFkwHh,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,49352,2a00:1450:400f:80a::2004,443,udp,-,1.794067,10753,265697,SF,-,-,0,Dd,98,15457,249,277649,-,1
